Bandwidth,FileCount,AvgFileSize,BufSize,StartTime,CC_Level,P_Level,PP_Level,numActiveCores,frequency,AvgRtt,TotalAvgTput,TotalEnergy,DataTransferEnergy,TimeStamps,FileType
10,32,222.64,40,06-29-2021 10:08:48:205,8,1,12,8,2.2,30,3735.734554,1452.073,217.2246436,1,1
10,32,222.64,40,06-29-2021 10:09:16:164,8,1,12,8,2.3,30,3819.780225,1370.785,163.1067037,1,1
10,32,222.64,40,06-29-2021 10:09:43:451,8,1,12,12,1.2,30,3512.653191,1453.529,140.3351578,1,1
10,32,222.64,40,06-29-2021 10:10:12:738,8,1,12,12,1.4,30,3686.649892,1388.096,136.8838574,1,1
10,32,222.64,40,06-29-2021 10:10:41:115,8,1,12,12,1.6,30,3682.107165,1386.297,133.6182917,1,1
10,32,222.64,40,06-29-2021 10:11:09:386,8,1,12,12,1.8,30,3805.672529,1399.772,187.9255695,1,1
10,32,222.64,40,06-29-2021 10:11:37:102,8,1,12,12,2,30,3892.424215,1352.461,167.3215036,1,1
10,32,222.64,40,06-29-2021 10:12:04:114,8,1,12,12,2.2,30,3813.929892,1376.471,166.9401996,1,1
10,32,222.64,40,06-29-2021 10:12:31:258,8,1,12,12,2.3,30,3886.602159,1375.248,188.3331872,1,1
10,32,222.64,40,06-29-2021 10:12:58:275,8,1,12,16,1.2,30,3639.946489,1369.792,102.5248219,1,1
10,32,222.64,40,06-29-2021 10:13:26:897,8,1,12,16,1.4,30,3418.031536,1574.822,225.1955773,1,1
10,32,222.64,40,06-29-2021 10:13:56:450,8,1,12,16,1.6,30,3811.01144,1400.366,189.9861353,1,1
10,32,222.64,40,06-29-2021 10:14:24:308,8,1,12,16,1.8,30,3563.761562,1524.82,230.4599495,1,1
10,32,222.64,40,06-29-2021 10:14:53:312,8,1,12,16,2,30,3974.746036,1350.491,189.8971829,1,1
10,32,222.64,40,06-29-2021 10:15:19:973,8,1,12,16,2.2,30,3595.492805,1591.131,308.1175371,1,1
10,32,222.64,40,06-29-2021 10:15:48:162,8,1,12,16,2.3,30,3750.739387,1506.025,276.1166546,1,1
10,32,222.64,40,06-29-2021 10:16:16:141,8,1,12,20,1.2,30,3621.638674,1377.274,103.6002453,1,1
10,32,222.64,40,06-29-2021 10:16:44:719,8,1,12,20,1.4,30,2660.802342,1989.036,255.3237277,1,1
10,32,222.64,40,06-29-2021 10:17:19:466,8,1,12,20,1.6,30,3596.791129,1520.924,238.3736631,1,1
10,32,222.64,40,06-29-2021 10:17:48:363,8,1,12,20,1.8,30,3609.390108,1443.477,165.403548,1,1
10,32,222.64,40,06-29-2021 10:18:16:613,8,1,12,20,2,30,3438.087867,1580.931,239.1777197,1,1
10,32,222.64,40,06-29-2021 10:18:45:831,8,1,12,20,2.2,30,3863.986643,1503.41,309.5482968,1,1
10,32,222.64,40,06-29-2021 10:19:13:055,8,1,12,20,2.3,30,3549.158584,1511.002,211.2388125,1,1
10,32,222.64,40,06-29-2021 10:19:41:232,8,1,12,24,1.2,30,3653.520076,1384.086,121.4500822,1,1
10,32,222.64,40,06-29-2021 10:20:09:876,8,1,12,24,1.4,30,3542.216773,1524.11,221.7996194,1,1
10,32,222.64,40,06-29-2021 10:20:38:821,8,1,12,24,1.6,30,3612.444475,1534.745,257.7521754,1,1
10,32,222.64,40,06-29-2021 10:21:07:636,8,1,12,24,1.8,30,3035.41477,1773.922,254.2511386,1,1
10,32,222.64,40,06-29-2021 10:21:39:231,8,1,12,24,2,30,3576.129811,1503.271,213.3878344,1,1
10,32,222.64,40,06-29-2021 10:22:07:555,8,1,12,24,2.2,30,3729.207625,1552.024,315.0143889,1,1
10,32,222.64,40,06-29-2021 10:22:35:095,8,1,12,24,2.3,30,3750.033344,1536.196,306.0560915,1,1
10,32,222.64,40,06-29-2021 10:23:03:447,8,1,12,28,1.2,30,3632.645356,1399.095,129.2034411,1,1
10,32,222.64,40,06-29-2021 10:23:32:851,8,1,12,28,1.4,30,3676.89685,1422.26,167.6515999,1,1
10,32,222.64,40,06-29-2021 10:24:02:098,8,1,12,28,1.6,30,3665.845636,1430.663,172.2724041,1,1
10,32,222.64,40,06-29-2021 10:24:31:081,8,1,12,28,1.8,30,3735.501056,1449.564,214.638456,1,1
10,32,222.64,40,06-29-2021 10:24:59:714,8,1,12,28,2,30,3888.372245,1523.732,337.4346885,1,1
10,32,222.64,40,06-29-2021 10:25:27:597,8,1,12,28,2.2,30,3879.286083,1523.142,333.9887447,1,1
10,32,222.64,40,06-29-2021 10:25:55:601,8,1,12,28,2.3,30,3625.153548,1604.301,331.7850603,1,1
10,32,222.64,40,06-29-2021 10:26:24:506,8,1,12,32,1.2,30,3581.916776,1510.181,222.3047138,1,1
10,32,222.64,40,06-29-2021 10:26:54:294,8,1,12,32,1.4,30,3635.296922,1419.629,150.6636932,1,1
10,32,222.64,40,06-29-2021 10:27:23:396,8,1,12,32,1.6,30,3711.145144,1434.349,191.6275012,1,1
10,32,222.64,40,06-29-2021 10:27:52:423,8,1,12,32,1.8,30,3800.590232,1427.467,213.6908777,1,1
10,32,222.64,40,06-29-2021 10:28:20:670,8,1,12,32,2,30,3810.282525,1529.026,318.4145722,1,1
10,32,222.64,40,06-29-2021 10:28:48:596,8,1,12,32,2.2,30,1908.975034,2732.26,315.7455924,1,1
10,32,222.64,40,06-29-2021 10:29:32:113,8,1,12,32,2.3,30,3784.944991,1428.08,209.2866791,1,1
10,32,222.64,40,06-29-2021 10:29:59:601,8,1,12,36,1.2,30,3325.225694,1586.734,199.5171816,1,1
10,32,222.64,40,06-29-2021 10:30:30:332,8,1,12,36,1.4,30,3640.833469,1436.536,169.5003849,1,1
10,32,222.64,40,06-29-2021 10:30:59:450,8,1,12,36,1.6,30,3645.7196,1440.47,175.1325137,1,1
10,32,222.64,40,06-29-2021 10:31:28:246,8,1,12,36,1.8,30,3751.445697,1462.826,233.3035929,1,1
10,32,222.64,40,06-29-2021 10:31:56:792,8,1,12,36,2,30,3795.762553,1495.488,280.1681243,1,1
10,32,222.64,40,06-29-2021 10:32:24:640,8,1,12,36,2.2,30,3884.833684,1561.524,374.0688735,1,1
10,32,222.64,40,06-29-2021 10:32:52:571,8,1,12,36,2.3,30,3885.086225,1423.225,235.8470611,1,1
10,32,222.64,40,06-29-2021 10:33:20:057,8,1,12,40,1.2,30,2772.255376,1814.729,150.7171944,1,1
10,32,222.64,40,06-29-2021 10:33:54:199,8,1,12,40,1.4,30,3748.622054,1384.88,154.2769655,1,1
10,32,222.64,40,06-29-2021 10:34:22:249,8,1,12,40,1.6,30,3641.720882,1436.469,169.7421356,1,1
10,32,222.64,40,06-29-2021 10:34:51:291,8,1,12,40,1.8,30,3311.590924,1599.956,206.9501063,1,1
10,32,222.64,40,06-29-2021 10:35:21:615,8,1,12,40,2,30,3623.834671,1591.898,318.9189343,1,1
10,32,222.64,40,06-29-2021 10:35:50:273,8,1,12,40,2.2,30,3741.347277,1500.726,267.7301477,1,1
10,32,222.64,40,06-29-2021 10:36:18:502,8,1,12,40,2.3,30,3893.438528,1445.42,260.5892543,1,1
10,32,222.64,40,06-29-2021 10:36:46:093,8,1,12,44,1.2,30,3155.453083,1622.955,161.0205163,1,1
10,32,222.64,40,06-29-2021 10:37:17:923,8,1,12,44,1.4,30,3625.593388,1410.948,138.8179987,1,1
10,32,222.64,40,06-29-2021 10:37:46:378,8,1,12,44,1.6,30,3876.015397,1309.466,119.309305,1,1
10,32,222.64,40,06-29-2021 10:38:13:853,8,1,12,44,1.8,30,3188.108471,1652.265,205.3049245,1,1
10,32,222.64,40,06-29-2021 10:38:44:224,8,1,12,44,2,30,3912.043032,1371.266,192.0699542,1,1
10,32,222.64,40,06-29-2021 10:39:11:727,8,1,12,44,2.2,30,3729.905848,1482.136,245.3579519,1,1
10,32,222.64,40,06-29-2021 10:39:38:933,8,1,12,44,2.3,30,3522.383533,1487.372,177.7287907,1,1
10,32,222.64,40,06-29-2021 10:40:07:011,8,1,12,48,1.2,30,3598.307026,1390.142,108.2863522,1,1
10,32,222.64,40,06-29-2021 10:40:35:755,8,1,12,48,1.4,30,3678.481036,1516.774,262.7059136,1,1
10,32,222.64,40,06-29-2021 10:41:04:891,8,1,12,48,1.6,30,3532.167931,1557.698,251.6826112,1,1
10,32,222.64,40,06-29-2021 10:41:33:941,8,1,12,48,1.8,30,3726.882103,1473.466,235.8388875,1,1
10,32,222.64,40,06-29-2021 10:42:01:623,8,1,12,48,2,30,3575.915838,1629.076,339.0384591,1,1
10,32,222.64,40,06-29-2021 10:42:30:577,8,1,12,48,2.2,30,3873.001192,1532.702,341.7734283,1,1
10,32,222.64,40,06-29-2021 10:42:58:170,8,1,12,48,2.3,30,3908.205689,1441.374,261.0201392,1,1
10,32,222.64,40,06-29-2021 10:43:25:451,12,1,12,2,1.2,30,4453.042352,1078.319,42.38327111,1,1
10,32,222.64,40,06-29-2021 10:43:52:607,12,1,12,2,1.4,30,2922.315848,1721.887,143.3219459,1,1
10,32,222.64,40,06-29-2021 10:44:26:687,12,1,12,2,1.6,30,2432.6067,2047.505,151.1583055,1,1
10,32,222.64,40,06-29-2021 10:45:04:430,12,1,12,2,1.8,30,3322.637538,1492.942,104.6445542,1,1
10,32,222.64,40,06-29-2021 10:45:36:090,12,1,12,2,2,30,3722.703463,1342.078,102.9071341,1,1
10,32,222.64,40,06-29-2021 10:46:04:959,12,1,12,2,2.2,30,2624.924517,1937.745,180.4133005,1,1
10,32,222.64,40,06-29-2021 10:46:40:108,12,1,12,2,2.3,30,3919.740369,1282.778,105.974772,1,1
10,32,222.64,40,06-29-2021 10:47:07:890,12,1,12,4,1.2,30,2525.109067,2003.244,176.3662091,1,1
10,32,222.64,40,06-29-2021 10:47:43:857,12,1,12,4,1.4,30,3726.64971,1359.413,121.6315121,1,1
10,32,222.64,40,06-29-2021 10:48:12:065,12,1,12,4,1.6,30,4166.790867,1202.575,95.4722387,1,1
10,32,222.64,40,06-29-2021 10:48:38:989,12,1,12,4,1.8,30,3678.028273,1372.558,118.3355383,1,1
10,32,222.64,40,06-29-2021 10:49:07:733,12,1,12,4,2,30,3459.982713,1562.034,228.8485511,1,1
10,32,222.64,40,06-29-2021 10:49:37:573,12,1,12,4,2.2,30,3865.236153,1416.99,223.5142351,1,1
10,32,222.64,40,06-29-2021 10:50:05:423,12,1,12,4,2.3,30,3650.841869,1421.844,158.2818301,1,1
10,32,222.64,40,06-29-2021 10:50:33:925,12,1,12,8,1.2,30,3869.240023,1368.75,176.5092379,1,1
10,32,222.64,40,06-29-2021 10:51:01:770,12,1,12,8,1.4,30,4380.261023,1231.791,178.6424205,1,1
10,32,222.64,40,06-29-2021 10:51:27:680,12,1,12,8,1.6,30,4596.545255,1166.304,162.7099051,1,1
10,32,222.64,40,06-29-2021 10:51:52:545,12,1,12,8,1.8,30,4709.186148,1164.101,184.5122707,1,1
10,32,222.64,40,06-29-2021 10:52:17:345,12,1,12,8,2,30,4724.075678,1125.542,149.0407776,1,1
10,32,222.64,40,06-29-2021 10:52:41:826,12,1,12,8,2.2,30,2289.205248,2276.484,261.3454802,1,1
10,32,222.64,40,06-29-2021 10:53:20:046,12,1,12,8,2.3,30,2678.931436,1964.934,243.0314413,1,1
10,32,222.64,40,06-29-2021 10:53:54:380,12,1,12,12,1.2,30,3028.0327,1709.156,185.7029428,1,1
10,32,222.64,40,06-29-2021 10:54:26:782,12,1,12,12,1.4,30,4456.362792,1248.101,212.9371478,1,1
10,32,222.64,40,06-29-2021 10:54:52:569,12,1,12,12,1.6,30,4720.344475,1166.108,188.8349009,1,1
10,32,222.64,40,06-29-2021 10:55:17:442,12,1,12,12,1.8,30,5029.816647,1097.193,180.0490964,1,1
10,32,222.64,40,06-29-2021 10:55:41:301,12,1,12,12,2,30,4930.639502,1135.688,200.0962431,1,1
10,32,222.64,40,06-29-2021 10:56:05:551,12,1,12,12,2.2,30,4076.968511,1418.763,287.3461224,1,1
10,32,222.64,40,06-29-2021 10:56:32:167,12,1,12,12,2.3,30,4828.656492,1163.672,208.397387,1,1
10,32,222.64,40,06-29-2021 10:56:56:512,12,1,12,16,1.2,30,2042.106246,2420.772,161.7976284,1,1
10,32,222.64,40,06-29-2021 10:57:38:213,12,1,12,16,1.4,30,4274.678592,1257.477,178.7021139,1,1
10,32,222.64,40,06-29-2021 10:58:04:531,12,1,12,16,1.6,30,4807.680911,1110.682,151.1620651,1,1
10,32,222.64,40,06-29-2021 10:58:28:912,12,1,12,16,1.8,30,3851.287627,1451.256,253.6892886,1,1
10,32,222.64,40,06-29-2021 10:58:56:315,12,1,12,16,2,30,4904.742011,1159.697,219.1652321,1,1
10,32,222.64,40,06-29-2021 10:59:20:542,12,1,12,16,2.2,30,5040.42181,1183.958,268.8209758,1,1
10,32,222.64,40,06-29-2021 10:59:44:131,12,1,12,16,2.3,30,5032.357814,1172.838,256.1572224,1,1
10,32,222.64,40,06-29-2021 11:00:08:059,12,1,12,20,1.2,30,3250.178453,1548.334,129.0071106,1,1
10,32,222.64,40,06-29-2021 11:00:38:365,12,1,12,20,1.4,30,4246.431818,1284.363,198.1009098,1,1
10,32,222.64,40,06-29-2021 11:01:04:992,12,1,12,20,1.6,30,4939.19681,1117.533,183.5621841,1,1
10,32,222.64,40,06-29-2021 11:01:29:400,12,1,12,20,1.8,30,4258.838552,1304.176,221.0014166,1,1
10,32,222.64,40,06-29-2021 11:01:55:249,12,1,12,20,2,30,4673.10043,1257.319,270.165879,1,1
10,32,222.64,40,06-29-2021 11:02:20:190,12,1,12,20,2.2,30,4154.047501,1365.607,255.1851689,1,1
10,32,222.64,40,06-29-2021 11:02:46:369,12,1,12,20,2.3,30,4670.179058,1290.059,302.3655653,1,1
10,32,222.64,40,06-29-2021 11:03:11:204,12,1,12,24,1.2,30,4027.78551,1304.892,159.5813417,1,1
10,32,222.64,40,06-29-2021 11:03:38:463,12,1,12,24,1.4,30,4455.698308,1202.475,167.1567725,1,1
10,32,222.64,40,06-29-2021 11:04:04:186,12,1,12,24,1.6,30,3752.859115,1453.432,224.2183436,1,1
10,32,222.64,40,06-29-2021 11:04:32:593,12,1,12,24,1.8,30,3058.560972,1794.632,286.3849139,1,1
10,32,222.64,40,06-29-2021 11:05:04:470,12,1,12,24,2,30,4222.430507,1352.469,259.9547085,1,1
10,32,222.64,40,06-29-2021 11:05:30:716,12,1,12,24,2.2,30,4894.699541,1209.379,266.9175404,1,1
10,32,222.64,40,06-29-2021 11:05:54:886,12,1,12,24,2.3,30,4937.564557,1232.003,297.7234335,1,1
10,32,222.64,40,06-29-2021 11:06:19:278,12,1,12,28,1.2,30,4594.425077,1160.239,156.1817791,1,1
10,32,222.64,40,06-29-2021 11:06:45:162,12,1,12,28,1.4,30,4815.81639,1103.285,145.3860062,1,1
10,32,222.64,40,06-29-2021 11:07:10:289,12,1,12,28,1.6,30,5282.329981,1014.081,140.856881,1,1
10,32,222.64,40,06-29-2021 11:07:34:205,12,1,12,28,1.8,30,5156.093642,1055.97,161.3648962,1,1
10,32,222.64,40,06-29-2021 11:07:58:088,12,1,12,28,2,30,4917.656661,1170.1,232.0382376,1,1
10,32,222.64,40,06-29-2021 11:08:22:864,12,1,12,28,2.2,30,5079.405184,1193.821,285.6308662,1,1
10,32,222.64,40,06-29-2021 11:08:46:534,12,1,12,28,2.3,30,5349.9491,1146.883,284.6967179,1,1
10,32,222.64,40,06-29-2021 11:09:10:098,12,1,12,32,1.2,30,3129.675398,1657.144,183.1682397,1,1
10,32,222.64,40,06-29-2021 11:09:42:013,12,1,12,32,1.4,30,2214.886462,2235.718,152.9630806,1,1
10,32,222.64,40,06-29-2021 11:10:21:044,12,1,12,32,1.6,30,4651.278808,1093.481,101.6966188,1,1
10,32,222.64,40,06-29-2021 11:10:45:926,12,1,12,32,1.8,30,2532.492114,2013.107,191.5551584,1,1
10,32,222.64,40,06-29-2021 11:11:21:797,12,1,12,32,2,30,4893.096561,1166.384,223.6137897,1,1
10,32,222.64,40,06-29-2021 11:11:46:582,12,1,12,32,2.2,30,5459.919733,1074.235,229.4159438,1,1
10,32,222.64,40,06-29-2021 11:12:09:451,12,1,12,32,2.3,30,5152.537408,1194.467,299.2443949,1,1
10,32,222.64,40,06-29-2021 11:12:33:488,12,1,12,36,1.2,30,4645.133017,1186.009,192.9124284,1,1
10,32,222.64,40,06-29-2021 11:12:58:761,12,1,12,36,1.4,30,4170.279911,1327.838,221.6614907,1,1
10,32,222.64,40,06-29-2021 11:13:25:963,12,1,12,36,1.6,30,4539.978836,1194.688,178.5895025,1,1
10,32,222.64,40,06-29-2021 11:13:51:676,12,1,12,36,1.8,30,4367.137844,1289.958,233.644726,1,1
10,32,222.64,40,06-29-2021 11:14:17:670,12,1,12,36,2,30,5152.537408,1174.125,278.8252072,1,1
10,32,222.64,40,06-29-2021 11:14:41:517,12,1,12,36,2.2,30,5226.891849,1091.065,208.5011729,1,1
10,32,222.64,40,06-29-2021 11:15:04:959,12,1,12,36,2.3,30,5380.776213,1101.269,243.9455412,1,1
10,32,222.64,40,06-29-2021 11:15:28:512,12,1,12,40,1.2,30,4315.422153,1251.107,182.134948,1,1
10,32,222.64,40,06-29-2021 11:15:55:184,12,1,12,40,1.4,30,4494.906844,1181.682,155.39473,1,1
10,32,222.64,40,06-29-2021 11:16:20:731,12,1,12,40,1.6,30,4877.522354,1107.882,162.1014705,1,1
10,32,222.64,40,06-29-2021 11:16:45:576,12,1,12,40,1.8,30,4974.967235,1115.956,188.7005115,1,1
10,32,222.64,40,06-29-2021 11:17:09:393,12,1,12,40,2,30,5238.804471,1091.849,211.36924,1,1
10,32,222.64,40,06-29-2021 11:17:33:116,12,1,12,40,2.2,30,4913.613533,1188.626,249.7923609,1,1
10,32,222.64,40,06-29-2021 11:17:57:548,12,1,12,40,2.3,30,5344.208298,1099.989,236.8764659,1,1
10,32,222.64,40,06-29-2021 11:18:21:015,12,1,12,44,1.2,30,4526.225492,1183.551,164.3649957,1,1
10,32,222.64,40,06-29-2021 11:18:46:894,12,1,12,44,1.4,30,4792.64486,1174.009,211.5559336,1,1
10,32,222.64,40,06-29-2021 11:19:11:561,12,1,12,44,1.6,30,4934.710709,1100.637,165.8171198,1,1
10,32,222.64,40,06-29-2021 11:19:36:379,12,1,12,44,1.8,30,5009.999279,1112.808,192.0362758,1,1
10,32,222.64,40,06-29-2021 11:20:00:288,12,1,12,44,2,30,4283.563747,1348.927,272.004618,1,1
10,32,222.64,40,06-29-2021 11:20:26:312,12,1,12,44,2.2,30,5163.220855,1100.835,207.3877113,1,1
10,32,222.64,40,06-29-2021 11:20:49:550,12,1,12,44,2.3,30,3140.694803,1810.657,341.8528136,1,1
10,32,222.64,40,06-29-2021 11:21:20:596,12,1,12,48,1.2,30,4705.107967,1188.887,208.526394,1,1
10,32,222.64,40,06-29-2021 11:21:45:733,12,1,12,48,1.4,30,4761.335357,1187.583,218.8005446,1,1
10,32,222.64,40,06-29-2021 11:22:10:533,12,1,12,48,1.6,30,4516.30631,1216.843,195.4185532,1,1
10,32,222.64,40,06-29-2021 11:22:35:987,12,1,12,48,1.8,30,4818.534338,1250.993,293.6343199,1,1
10,32,222.64,40,06-29-2021 11:23:00:326,12,1,12,48,2,30,2754.749085,1987.838,313.2514835,1,1
10,32,222.64,40,06-29-2021 11:23:34:076,12,1,12,48,2.2,30,4856.910313,1180.246,230.4517116,1,1
10,32,222.64,40,06-29-2021 11:23:58:165,12,1,12,48,2.3,30,4975.381402,1210.243,283.0646992,1,1
10,32,222.64,40,06-29-2021 11:24:22:260,16,1,12,2,1.2,30,4521.773579,1186.421,166.3087436,1,1
10,32,222.64,40,06-29-2021 11:24:49:549,16,1,12,2,1.4,30,2996.00368,1644.568,104.9055319,1,1
10,32,222.64,40,06-29-2021 11:25:23:109,16,1,12,2,1.6,30,3059.50043,1571.259,63.47503993,1,1
10,32,222.64,40,06-29-2021 11:25:55:608,16,1,12,2,1.8,30,2953.510324,1651.204,89.38867041,1,1
10,32,222.64,40,06-29-2021 11:26:28:897,16,1,12,2,2,30,3665.395977,1427.698,169.4617794,1,1
10,32,222.64,40,06-29-2021 11:27:00:114,16,1,12,2,2.2,30,3252.300903,1524.973,106.6495503,1,1
10,32,222.64,40,06-29-2021 11:27:31:117,16,1,12,2,2.3,30,3043.607731,1609.98,94.32289751,1,1
10,32,222.64,40,06-29-2021 11:28:03:120,16,1,12,4,1.2,30,3036.49433,1580.907,61.69926466,1,1
10,32,222.64,40,06-29-2021 11:28:35:492,16,1,12,4,1.4,30,3625.813347,1359.123,86.83862333,1,1
10,32,222.64,40,06-29-2021 11:29:04:628,16,1,12,4,1.6,30,4031.045555,1282.771,138.3865937,1,1
10,32,222.64,40,06-29-2021 11:29:32:515,16,1,12,4,1.8,30,4372.569608,1213.695,158.6939164,1,1
10,32,222.64,40,06-29-2021 11:29:58:729,16,1,12,4,2,30,4504.732147,1155.408,131.3591724,1,1
10,32,222.64,40,06-29-2021 11:30:25:021,16,1,12,4,2.2,30,4575.781441,1158.199,150.2052079,1,1
10,32,222.64,40,06-29-2021 11:30:50:553,16,1,12,4,2.3,30,4610.37425,1176.932,176.3482243,1,1
10,32,222.64,40,06-29-2021 11:31:15:469,16,1,12,8,1.2,30,3888.119277,1292.595,106.1433132,1,1
10,32,222.64,40,06-29-2021 11:31:43:329,16,1,12,8,1.4,30,4143.96626,1244.23,131.0294127,1,1
10,32,222.64,40,06-29-2021 11:32:10:096,16,1,12,8,1.6,30,4319.789042,1164.508,96.61657543,1,1
10,32,222.64,40,06-29-2021 11:32:35:693,16,1,12,8,1.8,30,4546.886899,1184.076,169.5212559,1,1
10,32,222.64,40,06-29-2021 11:33:01:093,16,1,12,8,2,30,2893.453469,1780.163,185.851661,1,1
10,32,222.64,40,06-29-2021 11:33:33:468,16,1,12,8,2.2,30,4640.444243,1234.608,240.5079886,1,1
10,32,222.64,40,06-29-2021 11:33:58:164,16,1,12,8,2.3,30,4811.551518,1157.56,198.8119418,1,1
10,32,222.64,40,06-29-2021 11:34:22:441,16,1,12,12,1.2,30,4407.395383,1237.615,190.9501849,1,1
10,32,222.64,40,06-29-2021 11:34:48:826,16,1,12,12,1.4,30,4138.51405,1336.84,222.2500346,1,1
10,32,222.64,40,06-29-2021 11:35:15:584,16,1,12,12,1.6,30,2670.432592,1902.299,174.838929,1,1
10,32,222.64,40,06-29-2021 11:35:50:039,16,1,12,12,1.8,30,4716.619162,1112.969,134.9240242,1,1
10,32,222.64,40,06-29-2021 11:36:14:348,16,1,12,12,2,30,3350.579212,1636.472,259.6755172,1,1
10,32,222.64,40,06-29-2021 11:36:44:477,16,1,12,12,2.2,30,2243.319748,2400.814,344.457264,1,1
10,32,222.64,40,06-29-2021 11:37:23:425,16,1,12,12,2.3,30,4615.002425,1277.347,277.766664,1,1
10,32,222.64,40,06-29-2021 11:37:48:232,16,1,12,16,1.2,30,4837.254666,1074.753,121.0993281,1,1
10,32,222.64,40,06-29-2021 11:38:13:008,16,1,12,16,1.4,30,4449.395578,1190.898,154.1132067,1,1
10,32,222.64,40,06-29-2021 11:38:38:641,16,1,12,16,1.6,30,2530.133415,2078.643,255.4702173,1,1
10,32,222.64,40,06-29-2021 11:39:14:363,16,1,12,16,1.8,30,4984.094854,1116.566,191.0858279,1,1
10,32,222.64,40,06-29-2021 11:39:38:247,16,1,12,16,2,30,4718.481083,1178.438,200.7789625,1,1
10,32,222.64,40,06-29-2021 11:40:02:519,16,1,12,16,2.2,30,4743.949944,1258.1,285.6897241,1,1
10,32,222.64,40,06-29-2021 11:40:27:345,16,1,12,16,2.3,30,5310.964312,1084.433,215.8401413,1,1
10,32,222.64,40,06-29-2021 11:40:50:842,16,1,12,20,1.2,30,5066.057591,1068.293,157.787236,1,1
10,32,222.64,40,06-29-2021 11:41:14:618,16,1,12,20,1.4,30,4702.886481,1200.739,219.915268,1,1
10,32,222.64,40,06-29-2021 11:41:39:528,16,1,12,20,1.6,30,4663.255415,1213.65,224.4128119,1,1
10,32,222.64,40,06-29-2021 11:42:04:376,16,1,12,20,1.8,30,4807.680911,1141.602,182.0820651,1,1
10,32,222.64,40,06-29-2021 11:42:29:016,16,1,12,20,2,30,4884.298905,1177.742,233.2736609,1,1
10,32,222.64,40,06-29-2021 11:42:53:176,16,1,12,20,2.2,30,4317.916437,1361.595,293.2404494,1,1
10,32,222.64,40,06-29-2021 11:43:19:098,16,1,12,20,2.3,30,4977.867849,1202.122,275.4068252,1,1
10,32,222.64,40,06-29-2021 11:43:43:182,16,1,12,24,1.2,30,4853.754682,1090.733,140.3212103,1,1
10,32,222.64,40,06-29-2021 11:44:07:869,16,1,12,24,1.4,30,4811.938921,1218.332,259.6611295,1,1
10,32,222.64,40,06-29-2021 11:44:32:571,16,1,12,24,1.6,30,4776.938806,1227.996,262.3782391,1,1
10,32,222.64,40,06-29-2021 11:44:57:628,16,1,12,24,1.8,30,4952.293785,1133.572,202.0711896,1,1
10,32,222.64,40,06-29-2021 11:45:21:998,16,1,12,24,2,30,4977.038757,1189.686,262.8164499,1,1
10,32,222.64,40,06-29-2021 11:45:46:175,16,1,12,24,2.2,30,4974.139109,1237.308,309.8981362,1,1
10,32,222.64,40,06-29-2021 11:46:10:172,16,1,12,24,2.3,30,4195.45675,1401.415,301.8766304,1,1
10,32,222.64,40,06-29-2021 11:46:36:827,16,1,12,28,1.2,30,4236.798625,1270.344,181.6119043,1,1
10,32,222.64,40,06-29-2021 11:47:04:187,16,1,12,28,1.4,30,2241.805071,2229.558,171.8890736,1,1
10,32,222.64,40,06-29-2021 11:47:43:316,16,1,12,28,1.6,30,3430.194651,1531.413,186.5722128,1,1
10,32,222.64,40,06-29-2021 11:48:13:255,16,1,12,28,1.8,30,4665.803841,1235.477,246.8573133,1,1
10,32,222.64,40,06-29-2021 11:48:38:914,16,1,12,28,2,30,5101.517832,1110.203,205.9494374,1,1
10,32,222.64,40,06-29-2021 11:49:02:658,16,1,12,28,2.2,30,5136.153438,1212.218,314.0622634,1,1
10,32,222.64,40,06-29-2021 11:49:26:508,16,1,12,28,2.3,30,5072.07684,1222.199,312.6966758,1,1
10,32,222.64,40,06-29-2021 11:49:50:575,16,1,12,32,1.2,30,2769.942594,1911.511,246.1098163,1,1
10,32,222.64,40,06-29-2021 11:50:24:905,16,1,12,32,1.4,30,4725.943492,1249.765,273.7269036,1,1
10,32,222.64,40,06-29-2021 11:50:49:983,16,1,12,32,1.6,30,4678.954153,1126.598,140.6798817,1,1
10,32,222.64,40,06-29-2021 11:51:15:209,16,1,12,32,1.8,30,3202.115377,1613.638,173.0845011,1,1
10,32,222.64,40,06-29-2021 11:51:46:063,16,1,12,32,2,30,4974.553138,1166.408,239.1525115,1,1
10,32,222.64,40,06-29-2021 11:52:10:659,16,1,12,32,2.2,30,5160.545842,1190.459,296.5485853,1,1
10,32,222.64,40,06-29-2021 11:52:34:560,16,1,12,32,2.3,30,5285.132773,1113.768,240.9298194,1,1
10,32,222.64,40,06-29-2021 11:52:58:257,16,1,12,36,1.2,30,2232.342798,2312.519,246.0506792,1,1
10,32,222.64,40,06-29-2021 11:53:38:215,16,1,12,36,1.4,30,4934.710709,1121.536,186.7161198,1,1
10,32,222.64,40,06-29-2021 11:54:03:342,16,1,12,36,1.6,30,4973.72515,1111.44,184.0301362,1,1
10,32,222.64,40,06-29-2021 11:54:27:919,16,1,12,36,1.8,30,5123.384604,1041.986,141.5918209,1,1
10,32,222.64,40,06-29-2021 11:54:51:768,16,1,12,36,2,30,5262.79336,1184.789,308.2458112,1,1
10,32,222.64,40,06-29-2021 11:55:15:614,16,1,12,36,2.2,30,5217.765095,1236.433,352.3254194,1,1
10,32,222.64,40,06-29-2021 11:55:39:565,16,1,12,36,2.3,30,5239.723076,1170.362,289.9594276,1,1
